Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Platform_Code,Content_Type_Code
POST_03769,2024-01-24 10:27:00,Instagram,Carousel,Entertainment,980,463,10,46112,430,0.3282379144033713,0.88,0.43478260869565216,Wednesday,20,0.2691532258064516,Positive,Macro,True,False,1,1
POST_04937,2024-01-24 16:32:00,YouTube,Live,Education,18368,441,862,395961,989,0.07902105465557853,49.18,0.6956521739130435,Wednesday,27,0.21824596774193547,Positive,Micro,False,True,5,5
POST_04375,2024-01-24 18:36:00,Facebook,Post,Sports,7706,42,138,7407,198,0.285477655466359,5.51,0.7826086956521738,Wednesday,27,0.517641129032258,Positive,Macro,True,False,0,8
POST_04819,2024-01-24 21:27:00,TikTok,Stitch,Technology,49227,86,4822,379735,1115,0.6889090515790993,15.71,0.9130434782608695,Wednesday,17,0.22278225806451613,Positive,Macro,True,True,3,12
POST_03045,2024-01-25 14:29:00,LinkedIn,Document,Food,1699,140,161,19708,239,0.11315074748834304,3.51,0.6086956521739131,Thursday,24,0.9097782258064516,Positive,Mid-tier,True,True,2,3
POST_02883,2024-01-25 19:05:00,Instagram,Photo,Gaming,9387,466,117,43543,76,0.9136022048102038,2.18,0.8260869565217391,Thursday,19,0.7152217741935484,Negative,Macro,True,False,1,6
POST_00183,2024-01-25 21:12:00,YouTube,Video,Travel,19119,832,500,707443,3959,0.19845094457530166,20.53,0.9130434782608695,Thursday,1,0.008568548387096774,Neutral,Mid-tier,False,False,5,16
POST_03126,2024-01-26 12:39:00,Facebook,Live,Gaming,4105,21,179,58944,767,0.6274996394750758,1.37,0.5217391304347826,Friday,17,0.052923387096774195,Neutral,Macro,True,False,0,5
POST_01243,2024-01-26 15:06:00,TikTok,Stitch,Entertainment,28457,874,808,482007,544,0.3250813183995898,18.51,0.6521739130434783,Friday,14,0.0005040322580645157,Neutral,Macro,False,False,3,12
POST_02695,2024-01-26 15:57:00,YouTube,Community Post,Health,11912,44,699,370992,966,0.8276891153519526,3.06,0.6521739130434783,Friday,28,0.2767137096774193,Positive,Macro,True,False,5,2
POST_01970,2024-01-26 16:52:00,Instagram,Photo,Technology,4419,362,178,6368,793,0.7024607828999023,1.41,0.6956521739130435,Friday,1,0.08165322580645162,Neutral,Macro,True,False,1,6
POST_04906,2024-01-26 23:46:00,Instagram,Carousel,Gaming,5039,401,199,46894,47,0.13272725087727733,8.44,1.0,Friday,19,0.344758064516129,Neutral,Mid-tier,True,False,1,1
POST_01183,2024-01-27 02:22:00,Facebook,Story,Lifestyle,2704,316,297,26466,794,0.02016536076527424,31.26,0.08695652173913043,Saturday,17,0.18346774193548385,Positive,Micro,True,False,0,13
POST_00547,2024-01-27 04:00:00,Instagram,Carousel,Education,7298,278,277,8550,967,0.4493302248073195,3.49,0.17391304347826086,Saturday,24,0.8119959677419355,Neutral,Macro,True,False,1,1
POST_04884,2024-01-27 04:50:00,Instagram,Story,Food,7597,340,80,23442,462,0.8374212853915302,1.91,0.17391304347826086,Saturday,22,0.14969758064516128,Neutral,Macro,True,False,1,13
POST_01612,2024-01-27 06:10:00,LinkedIn,Post,Lifestyle,1596,75,145,16202,192,0.055240430066176356,6.46,0.2608695652173913,Saturday,7,0.5630040322580645,Positive,Micro,True,False,2,8
POST_01528,2024-01-27 10:38:00,Twitter,Thread,Travel,132,190,1140,39062,314,0.9850302039769906,0.3,0.43478260869565216,Saturday,25,0.5962701612903225,Positive,Macro,True,False,4,14
POST_02282,2024-01-27 12:33:00,Twitter,Thread,Entertainment,4938,80,350,87624,253,0.1507374737617972,7.08,0.5217391304347826,Saturday,11,0.9828629032258064,Positive,Mid-tier,True,True,4,14
POST_03900,2024-01-27 14:33:00,TikTok,Video,Lifestyle,21899,852,1624,216540,1355,0.41738170776650807,11.67,0.6086956521739131,Saturday,26,0.12298387096774194,Neutral,Macro,True,False,3,16
POST_01719,2024-01-27 20:31:00,YouTube,Video,Technology,4055,392,410,714341,968,0.922469115031486,1.05,0.8695652173913043,Saturday,24,0.1875,Positive,Macro,True,True,5,16
POST_04706,2024-01-27 22:27:00,Twitter,Tweet,Gaming,4209,6,1592,55421,209,0.949161979842651,1.22,0.9565217391304348,Saturday,18,0.8538306451612903,Negative,Macro,False,False,4,15
POST_00808,2024-01-27 23:11:00,YouTube,Live,Technology,19439,416,1257,103552,111,0.8093724462817864,5.22,1.0,Saturday,10,0.11088709677419353,Negative,Macro,False,True,5,5
POST_04085,2024-01-28 02:40:00,Instagram,Reel,Travel,5243,246,50,32559,743,0.3982077905430307,2.78,0.08695652173913043,Sunday,23,0.2721774193548387,Neutral,Macro,True,False,1,9
POST_04044,2024-01-28 05:12:00,Facebook,Post,Food,7415,241,458,69266,94,0.04952811293242962,32.11,0.21739130434782608,Sunday,15,0.9858870967741935,Neutral,Micro,True,False,0,8
POST_03577,2024-01-28 06:30:00,Instagram,Story,Lifestyle,7180,59,151,45196,972,0.799169590924386,1.85,0.2608695652173913,Sunday,24,0.8729838709677419,Negative,Macro,True,False,1,13
POST_00188,2024-01-29 03:56:00,Facebook,Post,Gaming,7237,175,443,10194,605,0.9122762742553159,1.72,0.13043478260869565,Monday,16,0.3351814516129032,Positive,Macro,True,True,0,8
POST_03362,2024-01-29 07:51:00,Twitter,Poll,Lifestyle,2589,122,805,35253,169,0.4714564405774808,1.49,0.30434782608695654,Monday,10,0.13860887096774194,Neutral,Macro,True,False,4,7
POST_00731,2024-01-29 10:59:00,Instagram,Story,Business,9569,107,246,42216,833,0.5721790927590573,3.47,0.43478260869565216,Monday,22,0.7182459677419355,Positive,Macro,True,False,1,13
POST_01690,2024-01-29 12:03:00,TikTok,Video,Gaming,47487,1549,256,159641,864,0.960123940457306,10.27,0.5217391304347826,Monday,18,0.2938508064516129,Positive,Macro,True,False,3,16
POST_03688,2024-01-29 17:37:00,Twitter,Tweet,Travel,2301,74,1385,30622,95,0.809134099248506,0.93,0.7391304347826086,Monday,8,0.7046370967741935,Neutral,Macro,True,False,4,15
POST_03302,2024-01-29 18:02:00,YouTube,Short,Travel,13117,628,930,295203,1543,0.8628983800413403,3.4,0.7826086956521738,Monday,15,0.0942540322580645,Positive,Macro,True,False,5,11
POST_00459,2024-01-30 01:20:00,Instagram,Carousel,Lifestyle,8458,200,282,3773,656,0.39479281834350816,4.52,0.043478260869565216,Tuesday,19,0.40927419354838707,Neutral,Macro,False,False,1,1
POST_00852,2024-01-30 02:02:00,LinkedIn,Document,Fitness,933,23,105,25316,208,0.45059206204233365,0.47,0.08695652173913043,Tuesday,25,0.5756048387096774,Positive,Macro,True,False,2,3
POST_03509,2024-01-30 02:29:00,TikTok,Duet,Lifestyle,27941,1035,4109,372278,2894,0.4327600987037126,15.27,0.08695652173913043,Tuesday,16,0.24697580645161288,Positive,Macro,True,True,3,4
POST_04293,2024-01-30 05:59:00,Facebook,Post,Lifestyle,2076,216,192,53218,541,0.09111866878174624,5.4,0.21739130434782608,Tuesday,4,0.9884072580645161,Positive,Micro,True,False,0,8
POST_03367,2024-01-30 08:50:00,Twitter,Poll,Sports,427,134,1710,42573,480,0.08380001281866399,5.36,0.34782608695652173,Tuesday,0,0.09173387096774194,Positive,Micro,False,False,4,7
POST_00260,2024-01-30 12:21:00,Instagram,Reel,Fitness,3768,498,25,39951,71,0.34184973321155604,2.51,0.5217391304347826,Tuesday,10,0.2565524193548387,Negative,Macro,True,True,1,9
POST_02999,2024-01-30 15:32:00,Twitter,Poll,Lifestyle,1831,147,384,17551,261,0.8977210818952396,0.53,0.6521739130434783,Tuesday,11,0.9934475806451613,Neutral,Macro,True,False,4,7
POST_00309,2024-01-30 15:54:00,TikTok,Stitch,Fitness,17512,1627,1262,489469,642,0.26753753465045105,15.21,0.6521739130434783,Tuesday,1,0.06602822580645162,Neutral,Macro,True,True,3,12
POST_02725,2024-01-30 15:57:00,Twitter,Poll,Gaming,2067,150,1269,29794,296,0.5171810155586535,1.35,0.6521739130434783,Tuesday,21,0.6799395161290323,Positive,Macro,True,False,4,7
POST_00410,2024-01-30 20:38:00,Instagram,Reel,Sports,8616,380,36,18276,38,0.025967809130093417,66.86,0.8695652173913043,Tuesday,16,0.2535282258064516,Neutral,Micro,True,False,1,9
POST_01262,2024-01-30 23:39:00,TikTok,Duet,Fitness,42835,1976,1787,442991,291,0.030037734942075664,299.86,1.0,Tuesday,0,0.24798387096774194,Neutral,Micro,True,False,3,4
POST_02745,2024-01-31 02:30:00,Facebook,Video,Fashion,1475,16,196,60885,649,0.2819204762133667,1.19,0.08695652173913043,Wednesday,9,0.1628024193548387,Neutral,Macro,True,True,0,16
POST_03273,2024-01-31 03:47:00,LinkedIn,Post,Lifestyle,1360,39,433,21326,41,0.3702811293242962,0.99,0.13043478260869565,Wednesday,27,0.22278225806451613,Negative,Macro,True,True,2,8
POST_03660,2024-01-31 14:09:00,YouTube,Short,Travel,7502,370,1922,302746,2392,0.2437188546523739,8.01,0.6086956521739131,Wednesday,3,0.009576612903225805,Neutral,Macro,True,False,5,11
POST_00277,2024-02-01 07:12:00,TikTok,Duet,Sports,14790,205,564,15956,873,0.03820562739348492,79.31,0.30434782608695654,Thursday,8,0.17338709677419353,Neutral,Micro,False,False,3,4
POST_01298,2024-02-01 07:18:00,Instagram,Reel,Sports,2029,205,116,18802,710,0.9022416638625841,0.52,0.30434782608695654,Thursday,20,0.04133064516129032,Positive,Macro,True,False,1,9
POST_01684,2024-02-01 07:23:00,TikTok,Duet,Gaming,42071,1407,1697,33273,2547,0.9869109423320356,9.16,0.30434782608695654,Thursday,29,0.09879032258064516,Positive,Macro,True,True,3,4
POST_01597,2024-02-01 13:41:00,Twitter,Poll,Gaming,2589,238,1485,18507,382,0.0577080228813152,14.69,0.5652173913043478,Thursday,29,0.022177419354838707,Neutral,Micro,True,False,4,7
POST_04931,2024-02-02 03:21:00,Twitter,Retweet,Fashion,565,271,172,49809,86,0.6198044352577353,0.33,0.13043478260869565,Friday,24,0.13659274193548385,Neutral,Macro,True,True,4,10
POST_02395,2024-02-02 06:06:00,TikTok,Duet,Education,15555,1740,994,279823,401,0.7464388149145157,4.9,0.2608695652173913,Friday,15,0.21169354838709675,Positive,Macro,True,False,3,4
POST_00091,2024-02-02 10:04:00,Instagram,Photo,Education,6091,235,276,8937,120,0.24467424570174176,5.38,0.43478260869565216,Friday,21,0.6748991935483871,Positive,Macro,True,False,1,6
POST_00039,2024-02-02 10:25:00,LinkedIn,Article,Sports,1681,142,450,29763,86,0.3951112820266308,1.15,0.43478260869565216,Friday,20,0.6013104838709677,Neutral,Macro,True,False,2,0
POST_02397,2024-02-02 18:41:00,Instagram,Reel,Travel,6826,292,12,9417,171,0.7516764408979475,1.9,0.7826086956521738,Friday,28,0.04284274193548387,Positive,Macro,True,False,1,9
POST_03016,2024-02-02 22:36:00,Twitter,Retweet,Entertainment,4013,14,880,46221,154,0.26471542565976064,3.7,0.9565217391304348,Friday,28,0.3402217741935484,Neutral,Macro,True,False,4,10
POST_04748,2024-02-03 07:17:00,Instagram,Photo,Food,8994,182,83,30994,713,0.017002756012754573,102.51,0.30434782608695654,Saturday,11,0.33064516129032256,Positive,Nano,True,False,1,6
POST_01299,2024-02-03 08:14:00,Facebook,Live,Business,7153,28,570,45513,402,0.061018843436042886,25.0,0.34782608695652173,Saturday,9,0.1905241935483871,Negative,Micro,True,False,0,5
POST_02848,2024-02-03 10:05:00,Twitter,Retweet,Education,1095,113,139,62850,477,0.9479642359275106,0.28,0.43478260869565216,Saturday,26,0.31199596774193544,Positive,Macro,True,True,4,10
POST_01310,2024-02-03 14:16:00,TikTok,Video,Business,13019,1420,4523,497812,1244,0.3627741992340848,10.44,0.6086956521739131,Saturday,17,0.16330645161290322,Neutral,Macro,True,False,3,16
POST_02626,2024-02-03 21:36:00,YouTube,Community Post,Lifestyle,16356,856,933,270951,2210,0.9106058421061066,3.99,0.9130434782608695,Saturday,28,0.6522177419354839,Positive,Macro,True,False,5,2
POST_02814,2024-02-04 01:36:00,Instagram,Carousel,Health,1362,333,260,22391,793,0.6595082440032689,0.59,0.043478260869565216,Sunday,13,0.22983870967741934,Negative,Macro,True,False,1,1
POST_02342,2024-02-04 06:29:00,Instagram,Carousel,Health,7333,154,7,49641,41,0.8717913281738212,1.72,0.2608695652173913,Sunday,24,0.8472782258064516,Positive,Macro,True,False,1,1
POST_03407,2024-02-04 08:55:00,TikTok,Video,Health,932,1932,1041,146257,944,0.46979201717700975,1.66,0.34782608695652173,Sunday,23,0.07560483870967741,Positive,Macro,False,True,3,16
POST_01590,2024-02-04 09:01:00,LinkedIn,Poll,Gaming,256,105,361,18926,164,0.16550497524395522,0.87,0.3913043478260869,Sunday,26,0.7918346774193548,Negative,Mid-tier,True,False,2,7
POST_01048,2024-02-04 14:38:00,Instagram,Photo,Gaming,5955,25,276,29431,342,0.2807948372830842,4.45,0.6086956521739131,Sunday,25,0.6592741935483871,Neutral,Macro,True,False,1,6
POST_04397,2024-02-05 02:07:00,Twitter,Thread,Education,3485,259,1091,47116,20,0.3637476165296672,2.65,0.08695652173913043,Monday,23,0.28981854838709675,Positive,Macro,False,False,4,14
POST_02434,2024-02-05 09:38:00,Twitter,Thread,Gaming,2504,180,620,49601,126,0.36694226794212376,1.8,0.3913043478260869,Monday,8,0.25806451612903225,Positive,Macro,True,False,4,14
POST_01633,2024-02-05 16:36:00,LinkedIn,Post,Education,537,107,219,28280,143,0.27948693297441074,0.62,0.6956521739130435,Monday,17,0.5418346774193549,Neutral,Macro,True,False,2,8
POST_04104,2024-02-05 21:34:00,Instagram,Reel,Business,365,314,79,33798,726,0.07987029114390554,1.88,0.9130434782608695,Monday,2,0.0438508064516129,Positive,Micro,True,False,1,9
POST_02635,2024-02-06 02:49:00,LinkedIn,Article,Education,694,18,51,25932,181,0.8870235062250638,0.17,0.08695652173913043,Tuesday,24,0.4954637096774194,Positive,Macro,True,False,2,0
POST_04490,2024-02-06 14:57:00,Facebook,Video,Education,3763,132,865,28418,276,0.7799876620359244,1.22,0.6086956521739131,Tuesday,29,0.2913306451612903,Neutral,Macro,True,False,0,16
POST_01440,2024-02-06 17:51:00,LinkedIn,Poll,Food,752,48,87,3634,196,0.07954982454453687,2.2,0.7391304347826086,Tuesday,19,0.21723790322580644,Positive,Micro,True,True,2,7
POST_01722,2024-02-06 18:45:00,Instagram,Story,Entertainment,3937,35,294,10335,293,0.5400803569997917,1.58,0.7826086956521738,Tuesday,10,0.9153225806451613,Positive,Macro,True,False,1,13
POST_02830,2024-02-06 22:59:00,Instagram,Story,Entertainment,6895,344,282,17627,480,0.10659720553125353,13.99,0.9565217391304348,Tuesday,23,0.7807459677419355,Positive,Mid-tier,True,False,1,13
POST_00439,2024-02-07 04:32:00,LinkedIn,Poll,Gaming,135,72,39,12087,208,0.6286553221490491,0.08,0.17391304347826086,Wednesday,8,0.6340725806451613,Negative,Macro,True,False,2,7
POST_03842,2024-02-07 08:31:00,Instagram,Photo,Travel,2485,297,180,31891,438,0.5352913842554761,1.11,0.34782608695652173,Wednesday,2,0.16834677419354838,Neutral,Macro,True,False,1,6
POST_01227,2024-02-07 11:44:00,Twitter,Thread,Food,4755,83,1794,82844,225,0.5411018442852794,2.45,0.4782608695652174,Wednesday,6,0.16078629032258063,Positive,Macro,True,False,4,14
POST_02702,2024-02-07 14:24:00,YouTube,Video,Technology,16027,610,584,952449,3346,0.3191767213062219,10.77,0.6086956521739131,Wednesday,14,0.046370967741935484,Neutral,Macro,True,False,5,16
POST_02048,2024-02-07 17:16:00,LinkedIn,Document,Gaming,1756,33,116,20375,202,0.8599180406672116,0.44,0.7391304347826086,Wednesday,2,0.8079637096774194,Negative,Macro,True,False,2,3
POST_03681,2024-02-07 17:21:00,TikTok,Video,Fitness,20453,1334,627,338354,1842,0.5362047140636768,8.36,0.7391304347826086,Wednesday,19,0.00252016129032258,Positive,Macro,True,False,3,16
POST_00773,2024-02-07 20:12:00,Instagram,Carousel,Health,7480,402,135,30722,445,0.5517493470493039,2.9,0.8695652173913043,Wednesday,17,0.11139112903225806,Positive,Macro,True,False,1,1
POST_04089,2024-02-08 00:16:00,TikTok,Duet,Entertainment,36592,327,2775,115230,2553,0.9440204938390298,8.41,0.0,Thursday,1,0.04788306451612903,Neutral,Macro,True,False,3,4
POST_00661,2024-02-08 01:23:00,Twitter,Poll,Technology,2235,55,1287,72094,115,0.34074011761124195,2.1,0.043478260869565216,Thursday,16,0.4007056451612903,Neutral,Macro,True,False,4,7
POST_01545,2024-02-08 02:03:00,YouTube,Video,Lifestyle,9014,651,1819,336415,3205,0.580623387652422,3.95,0.08695652173913043,Thursday,4,0.04032258064516129,Negative,Macro,True,True,5,16
POST_00967,2024-02-08 05:26:00,LinkedIn,Poll,Gaming,1750,42,373,27883,75,0.4523366020926469,0.96,0.21739130434782608,Thursday,11,0.532258064516129,Positive,Macro,True,False,2,7
POST_02693,2024-02-08 06:58:00,Instagram,Story,Sports,6678,81,122,19446,558,0.42337643609094844,3.25,0.2608695652173913,Thursday,25,0.3634072580645161,Positive,Macro,True,False,1,13
POST_04762,2024-02-08 09:10:00,YouTube,Short,Entertainment,15486,347,1224,529926,2886,0.8337779807399575,4.09,0.3913043478260869,Thursday,28,0.03679435483870968,Neutral,Macro,True,True,5,11
POST_02980,2024-02-08 19:11:00,YouTube,Live,Technology,3691,476,1098,661951,3661,0.5736171866237242,1.83,0.8260869565217391,Thursday,25,0.2817540322580645,Negative,Macro,True,False,5,5
POST_02912,2024-02-08 21:24:00,Instagram,Story,Technology,7170,455,270,30559,633,0.4097525997852874,3.85,0.9130434782608695,Thursday,8,0.3553427419354839,Negative,Macro,True,False,1,13
POST_02159,2024-02-08 23:24:00,Facebook,Post,Entertainment,6011,337,121,70319,704,0.6294765178099313,2.05,1.0,Thursday,7,0.8336693548387096,Positive,Macro,False,True,0,8
POST_04202,2024-02-09 03:24:00,Instagram,Reel,Fitness,473,240,25,45950,459,0.2355529651172107,0.62,0.13043478260869565,Friday,26,0.15322580645161288,Neutral,Macro,True,True,1,9
POST_04539,2024-02-09 08:12:00,Instagram,Story,Fitness,2553,96,106,41898,507,0.5226309506641671,1.05,0.34782608695652173,Friday,29,0.9233870967741935,Negative,Macro,True,False,1,13
POST_00734,2024-02-09 09:58:00,Facebook,Live,Technology,5536,259,21,13917,55,0.41472784374048616,2.8,0.3913043478260869,Friday,2,0.05342741935483871,Neutral,Macro,True,True,0,5
POST_01659,2024-02-09 12:56:00,Twitter,Poll,Travel,2368,101,729,93973,484,0.5456384495825923,1.17,0.5217391304347826,Friday,9,0.19002016129032256,Positive,Macro,True,False,4,7
POST_00180,2024-02-09 15:14:00,Instagram,Photo,Fashion,6206,151,241,43602,836,0.8914499511288437,1.48,0.6521739130434783,Friday,28,0.6507056451612903,Neutral,Macro,True,False,1,6
POST_04002,2024-02-09 17:12:00,TikTok,Video,Business,41610,829,233,236042,718,0.8289389350894905,10.3,0.7391304347826086,Friday,11,0.04334677419354838,Negative,Macro,True,False,3,16
POST_00673,2024-02-10 07:45:00,Instagram,Photo,Fashion,6054,212,64,19115,320,0.5277864570815107,2.4,0.30434782608695654,Saturday,7,0.6275201612903225,Neutral,Macro,True,True,1,6
POST_01812,2024-02-10 09:23:00,TikTok,Video,Sports,4189,122,2492,327453,2327,0.214964989024019,6.31,0.3913043478260869,Saturday,4,0.12348790322580644,Positive,Macro,True,False,3,16
POST_00169,2024-02-10 11:13:00,Instagram,Story,Education,2113,48,231,26316,408,0.32276795013539716,1.48,0.4782608695652174,Saturday,20,0.30493951612903225,Neutral,Macro,True,False,1,13
POST_02928,2024-02-10 12:42:00,YouTube,Video,Health,10970,646,482,553073,1401,0.8801935618260188,2.75,0.5217391304347826,Saturday,12,0.1940524193548387,Positive,Macro,True,False,5,16
POST_04158,2024-02-10 16:50:00,TikTok,Video,Education,38218,1236,4510,181375,963,0.8061277219631785,10.91,0.6956521739130435,Saturday,18,0.23689516129032256,Neutral,Macro,False,True,3,16
POST_02579,2024-02-10 17:24:00,Twitter,Thread,Technology,3537,26,512,66633,272,0.8540434873175344,0.95,0.7391304347826086,Saturday,9,0.7258064516129032,Neutral,Macro,True,False,4,14
POST_04601,2024-02-10 20:09:00,Instagram,Photo,Entertainment,3622,245,171,39246,303,0.8799972760339055,0.92,0.8695652173913043,Saturday,10,0.2631048387096774,Negative,Macro,True,True,1,6
POST_00899,2024-02-11 01:02:00,Instagram,Photo,Fashion,8546,207,234,21224,730,0.25415204537807046,7.05,0.043478260869565216,Sunday,6,0.7494959677419355,Positive,Macro,True,False,1,6
POST_03245,2024-02-11 02:20:00,LinkedIn,Document,Fashion,672,90,365,8426,223,0.8311882100338094,0.27,0.08695652173913043,Sunday,23,0.5171370967741935,Positive,Macro,True,False,2,3
POST_03124,2024-02-11 04:43:00,Facebook,Live,Gaming,313,96,229,30208,758,0.36321283789197073,0.35,0.17391304347826086,Sunday,18,0.16481854838709675,Neutral,Macro,True,False,0,5
POST_00387,2024-02-11 05:30:00,Twitter,Retweet,Travel,703,273,1530,80509,366,0.8195893220529091,0.61,0.21739130434782608,Sunday,27,0.8865927419354839,Neutral,Macro,True,False,4,10
POST_01489,2024-02-11 06:53:00,Twitter,Thread,Sports,1120,45,722,57869,322,0.6583405438318193,0.57,0.2608695652173913,Sunday,23,0.14868951612903225,Neutral,Macro,False,True,4,14
POST_03060,2024-02-11 11:23:00,YouTube,Community Post,Health,5388,522,979,74836,3442,0.272889326859908,5.04,0.4782608695652174,Sunday,22,0.7414314516129032,Positive,Macro,True,False,5,2
